linkname,linkdescription,category,id,link,user_id,linkusername,contactname,contactphonenumber,contactemail,notes
"SearchGPT","search gpt replacement for google search","convenient","25fd2d7b-6f74-4e48-aac9-6ceb1900303c","https://openai.com/index/searchgpt-prototype/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Perplexity","perplexity ai chat like chatgpt openai perplexica","tech","d8a61513-e9bc-45ea-a679-52cbdce9e9a0","https://www.perplexity.ai/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Check out the open source variant of perplexity: https://github.com/ItzCrazyKns/Perplexica"
"Typedoc","code documentation","tech","6a8a470f-fc5f-46d5-a858-ca443f1b1599","https://typedoc.org/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Handshake","handshake jobs carreer","private","bcf7e982-6bac-4f06-8f73-a2cb2ad60cb8","https://app.joinhandshake.de/login?lor=18&utm_source=mass_mailer&utm_medium=email&utm_content=45350&utm_campaign=uni_targeted_emails","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Bookstack","wiki software selfhosted wikipedia","tech","4e183e40-57bf-433c-aae1-0cc91cc99f7d","https://www.bookstackapp.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Nas","home nas server","private","f4fced6a-3644-42dc-b3ee-c4e5f12e10f3","http://192.168.1.163:5000/#/signin","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"MoneyChange","change money from euro to franken schweizer franken","invest","b30d5095-c6e2-4223-83e9-f642cfce9bbc","https://www.sparkasse.at/sgruppe/privatkunden/digitales-banking/geld-wechseln","dbe333e9-5fd9-459c-87eb-bc273ff57865","PK_MVP_DOCU","","0","","Exchange euro to schweizer franken affordable"
"Mailgun","mail sending system email sending api","tech","5498dfa0-099f-4125-b8e1-79bd353e5859","https://www.mailgun.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Handgunhero","handgun comparison weapon pistol glock","offtime","4c6aaf39-8b9a-44a1-8383-c7c8452ca7e7","https://www.handgunhero.com/compare/grand-power-q1","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"BoschCrisisPlan","exception ausnahme plan bosch","bosch","cfcd5521-80c2-4383-b2e7-660060d30c73","https://forms.office.com/pages/responsepage.aspx?id=GR7lCsgHS067bWSO5YQQ9Cgqk1P1QOJGtu-9n-MIblJUQTFERUxWSTJYVVVZSEFSVUtQN0VNWEQ2NCQlQCN0PWcu&route=shorturl","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Smartsheet","project management tool","tech","72ccc23d-a422-4742-bb1e-c18aeffa73be","https://www.smartsheet.com/welcome-customers-home","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"BoschAzureRight","request azure bosch graph api permission","bosch","bd0f2a65-02ed-4b53-aec2-8e788110fe22","https://rb-tracker.bosch.com/tracker17/servicedesk/customer/user/requests?status=open","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","https://rb-tracker.bosch.com/tracker17/servicedesk/customer/portal/853"
"BoschDataStrategy","bosch data strategy cog","bosch","2179c9aa-5641-49cd-8fe7-a5b0da8fa0b1","https://inside-docupedia.bosch.com/confluence/display/RBWDAST/About+Bosch+Data+Strategy","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","In CoG we have to be conform with that."
"Dama","data strategy bibel standard for bosch data strategy","bosch","e8511fc9-450b-4fcd-a46f-bd5e001f693d","https://www.dama.org/cpages/home","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"AirflowTutorial","learn airflow airflow tutorial","tech","e860080b-d0d3-43fe-b9f4-655e14221590","https://www.youtube.com/watch?v=J6azvFhndLg&list=PLwFJcsJ61oujAqYpMp1kdUBcPG0sE0QMT&index=4","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"CronJobTime","time scedule cron jobs","tech","000da238-c8c2-4ccc-a947-2010ef57a898","https://crontab.guru/#*_4_*_*_*","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"OnetimeSecret","one time secret send secrets","convenient","ebe1538d-d873-4d6c-9bbd-c97adc6ef9ce","https://onetimesecret.com","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Vortex","vortex rifle scope optic optik weapon","offtime","a9913c9d-c9a6-4ea2-a6e0-1e1e5578037c","https://www.vortexoptik.de/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"StudyDrive2","search for exam klausur study","study","7801e6e8-dc1e-4b42-a447-0021aa374db7","https://www.studocu.com/de","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Frok-Bosch","frok css framework bosch","bosch","d25051c1-c620-4050-9328-a88d8e71ffd9","https://glowing-meme-43877167.pages.github.io/?path=/docs/special-frokapp--docs","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"BoschToolDevelopment","bosch process goverment tool development audit","bosch","56eb6538-3b7d-4623-a9e4-b3b64d408c75","https://abt-beg-promap.de.bosch.com/stages/#/workspace/206/_vv/process/activity/_7JjoQCc-1quhn9ZyLEYpBg","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Jobs","jobs ams","private","2631f79c-7872-42ac-ac60-9af3ced91f3a","https://jobs.ams.at/public/emps/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"CoG-Miro","miro board cog data","bosch","4b763b84-078d-4a16-9177-42abf445f6a9","https://miro.com/app/board/uXjVMBYPBYA=/?moveToWidget=3458764604850169168&cot=14","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"GunShop","gun shop gun smith weapon","offtime","ecee77f5-dab2-40a4-a4d4-a93cb4b50e96","https://unlimiteddynamics.eu/de/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"WaltherTech","upgrade walther pdp","weapon","2b16893a-615b-4570-a4ea-2e4ad0dae577","https://www.youtube.com/watch?v=zFg85Sadhpw","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Music1","motivational music studying","private","427594ca-e393-402f-97b2-6d535b991dd8","https://www.youtube.com/watch?v=WDxMas784iY","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Study","study campus hotline","study","e792e7b7-328a-4476-8d08-e3779b9afd98","https://mycampus.iu.org","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","+49 30 311 988 55","","Mo-Fr 08:00 - 18:00 Uhr, Sa 09:00 - 17:00 Uhr"
"Petition","political petitionen","convenient","386c70d3-7c64-416f-b684-de4d7be44d3e","https://www.openpetition.eu/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Planttext","draw plantuml online plantuml online","tech","7482819f-f81f-4527-92c6-659945572d6a","https://www.planttext.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"ElasticBuilder","elastic search docs builder datadigger elastic","bosch","e33fd0e3-7f65-4cdf-91b1-f4eb2acb3561","https://elastic-builder.js.org/docs/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Airflow-Staging","airflow staging","bosch","8becb12a-cccf-4ca8-98a4-b48758b110d4","https://wi0ciapp02.emea.bosch.com:8080/home","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"becki","becki bosch framework","bosch","d97b30c8-4040-44e6-8729-f61944bb6ef5","https://becki.beg-dev.io/readme.html","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"WeaponOptics","gun weapon iron sights walther pdp","offtime","268cd0d7-9034-4f9b-b76f-85d37d008bda","https://www.optics-spot.at","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"StudyAtlas","study atlas pebblepad","study","4337db35-4b3c-4154-8ccf-48722f77daca","file:///Users/secar/Downloads/Nutzungsanleitung%20PebblePad%20Atlas%20im%20Portfolio-2.pdf","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","file:///Users/secar/Downloads/Aufgabenstellung_DLBDSOOFPP01_D-2.pdf"
"Alpineoptics","red dot weapon rmr","weapon","831842f8-51dc-40c2-9eee-dfee57928384","https://www.alpineoptics.at/d/schiesssport-und-jagd/optik/rotpunktvisiere.html","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"ObjectOrientePro","object oriented programming course exam explanation study","study","b1f4c836-4e7f-4c12-a0fa-4e98dd08e359","file:///Users/secar/Downloads/Aufgabenstellung_DLBDSOOFPP01_D-1.pdf","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","file:///Users/secar/Downloads/Nutzungsanleitung%20PebblePad%20Atlas%20im%20Portfolio-2.pdf"
"Vorlagen","vorlagen templates","convenient","f98b67ba-eba5-4a77-b585-438de66db352","https://www.vorlagen.de/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"SuperGun","gun","weapon","1cecf971-ba7a-4ee9-96ec-75d57fefbb59","https://www.austriaarms.com/index_2.php?request_id_1=6155&limit_01=0&search_text=&stay=1","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"FlightTracking","track flights","convenient","5ddd4fc2-4b9b-4abe-baef-f7408dc9a750","https://www.flightaware.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"PKL-Github","github pk perfectly keyless","bosch","9c2d43c9-cb4b-4bd4-8627-ebc6d0a4ce7b","https://github.boschdevcloud.com/PKL","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"UploadMod","check upload modifications in databricks","bosch","329288a2-a5f1-4c49-a30f-1c65614c74e4","https://adb-5679149141934812.12.azuredatabricks.net/jobs/838783794229410?o=5679149141934812","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Sketchpad","draw show drawings live","convenient","6dfaf6f9-afc3-4dde-974c-ba4fa449a80a","https://sketch.io/sketchpad/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"IU-Online-Library","iu online library bibliothek","study","bc475603-a0dd-46fe-b83a-207eae5dd6c9","https://research.ebsco.com/c/3qvac2/search","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"IU-Video-Gallary","iu video gallary","study","5cced8d9-6737-4af1-81e0-ffe48c8de6b3","https://research.ebsco.com/c/3qvac2/search","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"JSONFileLinter","json file linter check","tech","6efc46ed-9f75-4446-a09c-f602476eefb6","https://jsonlint.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"MyHammer","bauarbeiter construction workers","convenient","c2aed81b-c779-4efb-aa96-21be5e94934b","https://www.my-hammer.at/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Mimikatz","cyber security authetication pentesting","cybersecurity","77d5f128-f206-4657-96f8-efd28db050cf","https://github.com/ParrotSec/mimikatz","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"EvilEye","sun classes classes downhill trails","offtime","9abcd172-fe3f-4392-9224-80773a400bba","https://www.evileye.com","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Firefield","firefield weapon ar15 optic optik","weapon","d9acaa6a-f26e-4aca-9e52-10e22fca3e16","https://www.amazon.de/Firefield-RapidStrike-1-6x24-SFP-Zielfernrohr-Set/dp/B07VZ3528Z/ref=sr_1_2?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=30UDY06VSHAG0&dib=eyJ2IjoiMSJ9.72MXXRwsP6fQl_z70-yHOtnLhOotWWc69PDrpH5dTmU2KJlZnxu32CImRCCBU_F5u1kHdsrbF7OYgd6dPrVxq64lA4JBcVlNsSXwN4O1InJ6wmYZc5R8Qv6Ln9Tyv-mWDzc0YM5YCzlIvWxOHTAON7mDqTt9Vtfj6H5z3JMYekKyYM0x52GtwwaiBoOnctTqRXUmlfDVjZGTZcvpULGGyU5MPyxmeFonIzMLKOxU9oo.hZxlG96SXAkbahnmZWjjpgBSQkfGQnXrnb5aaf1QVhk&dib_tag=se&keywords=1-4x24+LVPO&nsdOptOutParam=true&qid=1734423462&sprefix=1-4x24+lvpo%2Caps%2C83&sr=8-2","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"BoschITServicePortal","bosch it service portal request bosch services","bosch","3f41f503-39c4-4b2b-8fe9-43f78f6caa69","https://spear.service-management.bosch.tech/tickets","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Amsa","shooting range","weapon","9d5151a0-9123-449c-813f-61352dc81abc","https://www.amsa.club/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Gun Smith Wien","gun smith vienna awm hammerli","weapon","391f1bb0-b5c9-43ff-9742-9f531efbe913","https://www.awm.wien/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Ventoy","ventoy save different iso on one usb linux flash","convenient","6a51b9c3-ea94-4a93-90e5-dd49bffc9a54","https://www.ventoy.net/en/index.html","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Request Mac Bosch","bosch request hardware mac bosch linux windows","bosch","9d5fc673-1fc6-4d92-bcab-2ebe239c50fd","https://service-management.bosch.tech/sp?id=sc_cat_item&sys_id=8f3fcb421ba9a51080f076e09b4bcb05&InstanceID=AGGACUQOFL0RVAQMVTPWQLX1JLSCGB","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"IUAnerkennung","iu study anerkennung vorleistungen","study","36eacaa7-f13c-4a56-a80a-a9a669313821","https://www.iu-fernstudium.de/anerkennung-antrag/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","0","","Upload von Beweisen erst nach absenden!! Email: anerkennung@iu.org"
"Flux Raider","Pistol to PCC conversion kit","weapon","ad39eb0a-c1a3-44b9-8e43-a89e43c2cdb5","https://youtu.be/N0nQ7mYPL2o?feature=shared","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"ISSProtectionTrade","pistol pcc conversion kit","weapon","0b51b5e8-3333-4ac5-afb4-1ba79fea2f02","https://www.issprotectiontrade.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Reiteralm Bikepark","reiteralm schladming bikepark downhil","holiday","0bcef157-f481-41e7-8371-534ee7ed17fb","https://www.schladming-dachstein.at/de/Sommer/Biken/Reiteralm-Trails","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"BoschGPT","bosch gpt chat gpt","bosch","229418b4-c610-4d43-856c-7872b35aaead","https://askbosch.ai.bosch.com/en/space/public/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","https://devmate.bosch.com"
"On","on schuhe shoes schweizer schuhe","private","5e210270-668a-4535-bbc0-19114fa7d57b","https://www.on.com/de-at/shop/classics/shoes","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Kona","kona bikes cycles fahrrad","offtime","87491eda-fdb6-4e2c-b705-02658f414142","https://en-eu.konaworld.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"CodeAgend","ai code agends vscode","ai-ki","beac7067-0cd8-49f9-b9a2-2fb66d2c6600","https://www.youtube.com/watch?v=dutyOc_cAEU","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"ReiteralmTrails","reiteralm trails opening hours","offtime","be1b042e-8ab9-4dee-92be-a642450b6b2c","https://www.reiteralm.at/de/sommer/betriebszeiten-seilbahn","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Theia","theia ide vscode alternative visual studio code","tech","dead262f-c9d2-40c0-bb7c-8bad306d9904","https://theia-ide.org/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"IU-Exam-Complain","iu exam complain beschwerde","study","81ebce8f-5e9b-4bf5-b58e-1b5e92e896e6","https://mycampus.iu.org/study-management/student-service-desk/view/cfa9c3fb-c402-4d07-b217-800926463b2d?activeBookingId=11144485","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Ikea","ikea austria with complain email","private","8b7f700f-317b-42ec-81ef-6505f1938026","https://www.ikea.com/at/de/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Complain-Beschwerde: customer.support.at@ikea.com"
"CoGDocs","bosch cog docupedia docu","bosch","e6214a7f-0127-4709-9551-13886191e40c","https://inside-docupedia.bosch.com/confluence/display/BEGCOGDSE/BEG+Data+Lakehouse","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Streamlit","streamlit like plotly dash app python","tech","08810614-8ef8-4533-80f5-68202fe02077","https://streamlit.io/playground","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"SQLiteBrowser","sqlite browser viewer","tech","90adadb9-0e9a-4aa2-963c-98e395de4f47","https://sqlitebrowser.org/dl/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Elicit","literatur search engine with ai scientific wissenschaftlich","study","b11417da-e108-4476-9011-edc2d1b5bd7d","https://elicit.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"MCP","mcp llm ai connection","tech","0cb322fc-a44f-457e-9a09-3fa1bb5c4e75","https://mcp.so/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Use browser extention: https://www.youtube.com/watch?v=S_4VUJ-x8hE"
"MatchaTest","matcha purity test","private","acbf0c66-83d3-4aec-91d9-ae9531ef5c2b","https://moyamatcha.com/en/how-to-choose-perfect-matcha-8-ways-to-recognize-high-quality-matcha-powder-2/?srsltid=AfmBOoqpb4lZeh1hVDt2dEUFzgWm1W9vYdhPzZBDS_ToBNACNOJs_okk","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"AsiaLinsberg","therme asia linsberg private spa booking","holiday","1734b9f4-af9f-4889-a2a5-20c998f9eeb8","https://shop.linsbergasia.at/packages/template/10907/?","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Shiyu","vegan restaurante vegetarian food","offtime","e3a04804-107e-461d-8315-aed3683edb98","https://shiyu-vienna.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Bistrodeppat","vegan vegetarian breakfast food english breakfast","offtime","bc814cf7-b7be-4b00-b351-433ab5d8a017","https://bistrodeppat.at/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Uplink","freelancer freelaning austria schweiz deutschland","jobs","a43858e5-f54c-41c1-b1ba-c498ea120da7","https://uplink.tech/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"AirflowBitbucket","airflow bitbucket repo","bosch","7fcf8ccc-c31d-45d1-babd-ae33ef54cdb7","https://sourcecode.socialcoding.bosch.com/projects/AFDAG/repos/beg-cog-data-workflow-manager/browse","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"BrutkastenJobs","jobs brutkasten","jobs","8b8ddebd-7f39-4afd-b15c-4f754c1d81ec","https://talents.brutkasten.com/talent-network","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Oder direkt durchstoebern was zu dir passt: https://talents.brutkasten.com/jobs"
"Ollama","start manage open source llm llms model models ai ki","ai-ki","d6ff3639-7166-4c2d-be4e-b88eb3126cea","https://ollama.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Huggingface","Huggingface AI models","ai-ki","0559dde9-7be9-4cb7-9158-3f85bc3c4c29","https://huggingface.co/models","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Zettrl","obsidian alternative notes writing","convenient","2691554a-76a1-42a2-8abf-bac857ec9b54","https://zettlr.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"FileStation","file station synology nas","private","a298bd74-4377-4617-b8a0-5469ae0718bc","https://file.local/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"SynologyFind","find synology nas home network","nas","d1d14540-92ac-4743-8a7c-1e2426849264","https://finds.synology.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Colloquium","study colloquium","study","8ec615e6-1b16-4f35-a78e-07b20434a137","https://mycampus-classic.iu.org/course/view.php?id=2566","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Amethyst","Mac windows arrangement","tech","f9cafc92-bf29-4a85-bef3-162981abaa03","https://ianyh.com/amethyst/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Bosch-eRoom","bosch book e room eroom","bosch","d4c681b3-a74e-4c28-9f81-5a973811cda7","https://rb-eroom.de.bosch.com/index.php?action=USER_MAPVIEW&9fa805e2596d34522b4721b4ac21d57a590fe7ada37c3e8193916568659e5156=b52c35df76ee5da28e83a435ad1e89ebc357277b65c08695e3405df27c5e101f","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"MuenzeOesterreich","gold","invest","d37e1816-278f-44ed-a10f-410470774c28","https://www.muenzeoesterreich.at/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Physical Gold in Vaulted Storage euro 30 000

Use reputable  non-bank vault services eg Pro Aurum or Goldbroker or Vaultoro or Matterhorn Vault or Glint
Store in Switzerland or Liechtenstein or Singapore strong rule of law no gold reporting neutral politics
Choose allocated fully insured and segregated storage Annual cost: 05 until 1 percent of value"
"C-Schein-Doctors","c driving license doctor list","private","7fa18a50-f2ea-4704-8420-d0c867167ce7","https://www.polizei.gv.at/wien/buergerservice/fuehrerschein/0/die_aerztliche_untersuchung.aspx","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Doctor: Wien 02 SARINGER, Dr. Monika 
Handelskai 214/15/2/5 
01/720-53-42 
22.11.2029"
"Continue","alternative for Cursor Claude Coder Local Coder AI Agent","ai-ki","4508ecc6-a4f6-48dc-98b9-0269b1dc3862","https://www.continue.dev/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Ochys","climbing klettern","offtime","ae492fad-3b79-4a87-a212-382faf46627b","https://www.ochys.at/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"KletterparkTattendorf","climbing klettern","offtime","69af159f-4430-45f2-ab78-dc3bed5c3a04","https://www.kletterpark-tattendorf.at/check-klettern/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Dorotheum","estimate prices sell verkaufen","private","7dbc0e2a-43e1-49c8-b392-4587153b0d6e","https://www.dorotheum.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"AzureAppServiceEnv","env settings azure app service","tech","9acd76cf-2cb4-48e8-9a5b-a135da0cc1af","https://learn.microsoft.com/en-us/azure/app-service/reference-app-settings?tabs=kudu%2Cdotnet","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"BalkonKraftwerk","balkon balkony power station kraftwerk","tech","90d62f7e-df59-4ff6-b801-6831fdf7f0dd","https://de.ecoflow.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"AITrueFacts","ai true facts","ai-ki","064db002-c35e-4096-96cc-0a4a671620a0","https://metr.org/blog/2025-07-10-early-2025-ai-experienced-os-dev-study/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Malt","freelancer freelance selfemployed","jobs","5bce0a71-1b9e-4f3d-b05a-db962108b391","https://www.malt.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","","Could be good as freelancermap"
"EmailServer","email server send emails linkycloud","email","82e6a8df-0abc-4484-a8a3-5ecfd905ac50","https://webmail.linkycloud.com/roundcube/?_task=mail&_mbox=INBOX","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Hungryminds","the book","books","33b2a2a6-2f57-42f1-99c0-ca013c0de78a","https://hungryminds.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Insurance","insurance versicherung rechtschutz","private","2accd38c-6e1d-4121-9fd6-1b45d408f83a","https://www.efm.at/hollabrunn","dbe333e9-5fd9-459c-87eb-bc273ff57865","Elke Konicek","Elke Konicek","+4366488253841","elke.konicek@efm.at","Pol.Nr. bekanntgeben: 610/295197-0 Wuestenrot"
"rye","rye python package management","tech","0b23a71a-9747-4417-b7e3-c108e3f55d69","https://rye.astral.sh/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"MacStand","macbook stand mac","convenient","2d11ebd4-5b58-4eed-af9a-0a76d08b962e","https://amzn.eu/d/6NSMFrS","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Readest","read books online reader","books","1fc0f21d-7e3d-49cd-a038-6ed85ace531d","https://readest.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"NodejsExpertBook","nodejs expert book reader","books","f1c44137-1f53-4e7f-be2a-17fbc7ddb5ec","https://web.readest.com/reader/6c9a9a0f33e4a6a3b7a0e1a3a846ec82","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"TypescriptPlayground","typescript ide playground","tech","a8ba089c-ff88-468f-b45c-8dd7a3177012","https://playcode.io/typescript","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Kalkuel","freelancer accounting tool invoices","fabworkx","8b181b24-8c79-4011-8a8e-530fa58df0a9","https://app.kalkuel.at/anmelden","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"OpenBugBounty","open source bug bounty hackers security","tech","ffafd8f3-3969-4b6d-ba0b-4550b28979ea","https://www.openbugbounty.org/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"MeineSchatzkammer","gold schliessfach","invest","8916c70e-2385-4a32-91ae-5725b28d5368","https://www.schatzkammer.at/schliessfach-mieten","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"SoftwarePatterns","software design pattern architecture solution architect","tech","8b553e7a-55fb-4b39-9055-9be37a8ce455","https://refactoring.guru/design-patterns/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"AzureAi","azure ai model llm hosting","tech","56d08b9e-2455-4c68-a421-394006c5dd52","https://ai.azure.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"GithubPackages","github container repository","private","8a1d8cc8-5cbc-428f-afce-b3c838b8a54f","https://github.com/Fabo011?tab=packages","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"SoftwarepatterLexikon","software patterns lexicon","tech","111f481b-ab37-4c49-a645-44d938121025","https://softwarepatternslexicon.com","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"DatabricksBook","read databricks book","books","ac3625f4-9292-4ff2-a30d-b1a10b2e8c55","https://web.readest.com/reader/01f37fdbba0122f12244850c4cca103a","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Openfirmenbuch","firmenbuch austria durchsuchen","convenient","3da03878-79aa-403d-b1df-fc71d179a2fb","https://openfirmenbuch.at/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"hohewandwiese","bikepark hohe wand","offtime","c38ee543-e038-4761-9b73-98b485d1a13e","https://www.hohewandwiese.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"SuspensionLab","suspension fahrwerk fork gabel service","offtime","b8eeb60f-e086-48e4-aebe-cbc8ff106663","https://www.suspension-lab.com/service/#","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Meetup","tech conferences","tech","ccf86423-8ea9-47bf-b137-f3cfdefbfba4","https://www.meetup.com/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"Devfest","tech conferences","tech","33ffb9eb-b293-4bb6-819f-a7800b9fbffe","https://www.devfest.at/","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
"RaspberyPiTower","raspberry pi tower cabinet","convenient","380270aa-f4cd-4b66-9714-a734678e9472","https://www.berrybase.at/rack-tower-4-layer-gehaeuse-fuer-raspberry-pi-cluster","dbe333e9-5fd9-459c-87eb-bc273ff57865","","","","",""
